משנת דיגום 2012 קבוצת פרמטרים: מתכות;אורגנים תעשייה;חומרי הדברה;דלקים;כלוריד ניטרט,,,,,,,,,
זיהוי,שם,תא דיווח,שימוש,פרמטר,סוג תקן מי שתייה,ערך תקן,תאריך דיגום אחרון,ריכוז אחרון,אחוז מתקן מי השתיה
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,14DIX,תקן ישראלי מומלץ,3,08/05/2016,25.2,840
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,AS,תקן ישראלי מותר,10,08/02/2016,0,0
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,BENZ,תקן ישראלי מותר,5,08/05/2016,0,0
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,CCL4,תקן ישראלי מותר,4,08/05/2016,0,0
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,CD,תקן ישראלי מותר,5,08/02/2016,0,0
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,CDCE,תקן ישראלי מותר,50,08/05/2016,3465.8,6931.6
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,CHLF,תקן ישראלי מותר,80,08/05/2016,0,0
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,Cl,תקן ישראלי מותר,400,02/11/2015,201.3,50.3
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,CR,תקן ישראלי מותר,50,08/02/2016,0,0
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,DCET,תקן ישראלי מותר,4,08/05/2016,0,0
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,DCEY,תקן ישראלי מותר,10,08/05/2016,675,6750
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,ETBN,תקן ישראלי מותר,300,08/05/2016,0,0
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,MTBE,תקן ישראלי מותר,40,08/05/2016,0,0
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,NAPT,תקן ישראלי מומלץ,10,08/05/2016,0,0
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,NI,תקן ישראלי מותר,20,08/02/2016,20.04,100.2
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,NO3,תקן ישראלי מותר,70,02/11/2015,1.73,2.5
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,PB,תקן ישראלי מותר,10,08/02/2016,0,0
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,TCEY,תקן ישראלי מותר,20,08/05/2016,36894,184470
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,TDCE,תקן ישראלי מותר,50,08/05/2016,0,0
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,TECE,תקן ישראלי מותר,10,08/05/2016,877,8770
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,TOLU,תקן ישראלי מותר,700,08/05/2016,0,0
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,VYCL,תקן ישראלי מותר,0.5,08/05/2016,148.35,29670
24214603,נת טירת הכרמל 4,410,ניטור תעשיה,XYLE,תקן ישראלי מותר,500,08/05/2016,0,0
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,14DIX,תקן ישראלי מומלץ,3,09/05/2016,738,24600
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,AS,תקן ישראלי מותר,10,08/02/2016,0,0
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,BENZ,תקן ישראלי מותר,5,09/05/2016,0,0
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,CCL4,תקן ישראלי מותר,4,09/05/2016,0,0
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,CD,תקן ישראלי מותר,5,08/02/2016,0,0
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,CDCE,תקן ישראלי מותר,50,09/05/2016,68800,137600
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,CHLF,תקן ישראלי מותר,80,09/05/2016,0,0
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,Cl,תקן ישראלי מותר,400,02/11/2015,174.6,43.7
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,CR,תקן ישראלי מותר,50,08/02/2016,0,0
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,DCET,תקן ישראלי מותר,4,09/05/2016,0,0
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,DCEY,תקן ישראלי מותר,10,09/05/2016,9460,94600
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,ETBN,תקן ישראלי מותר,300,09/05/2016,0,0
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,MTBE,תקן ישראלי מותר,40,09/05/2016,0,0
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,NAPT,תקן ישראלי מומלץ,10,09/05/2016,0,0
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,NI,תקן ישראלי מותר,20,08/02/2016,17.78,88.9
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,NO3,תקן ישראלי מותר,70,02/11/2015,0,0
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,PB,תקן ישראלי מותר,10,08/02/2016,0,0
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,TCEY,תקן ישראלי מותר,20,09/05/2016,68800,344000
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,TDCE,תקן ישראלי מותר,50,09/05/2016,1771.6,3543.2
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,TECE,תקן ישראלי מותר,10,09/05/2016,0,0
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,TOLU,תקן ישראלי מותר,700,09/05/2016,2976.5,425.2
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,VYCL,תקן ישראלי מותר,0.5,09/05/2016,35776,7155200
24214604,נת טירת הכרמל 5,410,ניטור תעשיה,XYLE,תקן ישראלי מותר,500,09/05/2016,0,0
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,14DIX,תקן ישראלי מומלץ,3,09/05/2016,5840,194666.7
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,AS,תקן ישראלי מותר,10,08/02/2016,0,0
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,BENZ,תקן ישראלי מותר,5,09/05/2016,0,0
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,CCL4,תקן ישראלי מותר,4,09/05/2016,0,0
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,CD,תקן ישראלי מותר,5,08/02/2016,0,0
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,CDCE,תקן ישראלי מותר,50,09/05/2016,31802,63604
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,CHLF,תקן ישראלי מותר,80,09/05/2016,0,0
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,Cl,תקן ישראלי מותר,400,02/11/2015,1402,350.5
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,CR,תקן ישראלי מותר,50,08/02/2016,0,0
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,DCET,תקן ישראלי מותר,4,09/05/2016,0,0
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,DCEY,תקן ישראלי מותר,10,09/05/2016,27692,276920
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,ETBN,תקן ישראלי מותר,300,09/05/2016,0,0
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,MTBE,תקן ישראלי מותר,40,09/05/2016,0,0
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,NAPT,תקן ישראלי מומלץ,10,09/05/2016,0,0
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,NI,תקן ישראלי מותר,20,08/02/2016,11.99,60
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,NO3,תקן ישראלי מותר,70,02/11/2015,0,0
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,PB,תקן ישראלי מותר,10,08/02/2016,0,0
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,TCEY,תקן ישראלי מותר,20,09/05/2016,3956,19780
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,TDCE,תקן ישראלי מותר,50,09/05/2016,604.58,1209.2
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,TECE,תקן ישראלי מותר,10,09/05/2016,0,0
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,TOLU,תקן ישראלי מותר,700,09/05/2016,95.46,13.6
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,VYCL,תקן ישראלי מותר,0.5,09/05/2016,39130,7826000
24214605,נת טירת הכרמל 6,410,ניטור תעשיה,XYLE,תקן ישראלי מותר,500,09/05/2016,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,14DIX,תקן ישראלי מומלץ,3,15/05/2016,81.8,2726.7
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,AS,תקן ישראלי מותר,10,08/02/2016,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,BENZ,תקן ישראלי מותר,5,15/05/2016,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,CCL4,תקן ישראלי מותר,4,15/05/2016,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,CD,תקן ישראלי מותר,5,08/02/2016,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,CDCE,תקן ישראלי מותר,50,15/05/2016,35234.2,70468.4
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,CHLF,תקן ישראלי מותר,80,15/05/2016,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,Cl,תקן ישראלי מותר,400,02/11/2015,186.3,46.6
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,CR,תקן ישראלי מותר,50,08/02/2016,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,DCET,תקן ישראלי מותר,4,15/05/2016,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,DCEY,תקן ישראלי מותר,10,15/05/2016,7675.5,76755
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,ETBN,תקן ישראלי מותר,300,15/05/2016,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,MTBE,תקן ישראלי מותר,40,15/05/2016,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,NAPT,תקן ישראלי מומלץ,10,15/05/2016,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,NI,תקן ישראלי מותר,20,08/02/2016,10.68,53.4
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,NO3,תקן ישראלי מותר,70,02/11/2015,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,PB,תקן ישראלי מותר,10,08/02/2016,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,TCEY,תקן ישראלי מותר,20,15/05/2016,2201.6,11008
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,TDCE,תקן ישראלי מותר,50,15/05/2016,145.7,291.4
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,TECE,תקן ישראלי מותר,10,15/05/2016,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,TOLU,תקן ישראלי מותר,700,15/05/2016,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,VYCL,תקן ישראלי מותר,0.5,15/05/2016,0,0
24214606,נת טירת הכרמל 7,410,ניטור תעשיה,XYLE,תקן ישראלי מותר,500,15/05/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,14DIX,תקן ישראלי מומלץ,3,09/05/2016,13.2,440
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,AS,תקן ישראלי מותר,10,08/02/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,BENZ,תקן ישראלי מותר,5,09/05/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,CCL4,תקן ישראלי מותר,4,09/05/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,CD,תקן ישראלי מותר,5,08/02/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,CDCE,תקן ישראלי מותר,50,09/05/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,CHLF,תקן ישראלי מותר,80,09/05/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,CR,תקן ישראלי מותר,50,08/02/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,DCET,תקן ישראלי מותר,4,09/05/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,DCEY,תקן ישראלי מותר,10,09/05/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,ETBN,תקן ישראלי מותר,300,09/05/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,MTBE,תקן ישראלי מותר,40,09/05/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,NAPT,תקן ישראלי מומלץ,10,09/05/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,NI,תקן ישראלי מותר,20,08/02/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,PB,תקן ישראלי מותר,10,08/02/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,TCEY,תקן ישראלי מותר,20,09/05/2016,1440.5,7202.5
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,TDCE,תקן ישראלי מותר,50,09/05/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,TECE,תקן ישראלי מותר,10,09/05/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,TOLU,תקן ישראלי מותר,700,09/05/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,VYCL,תקן ישראלי מותר,0.5,09/05/2016,0,0
24214607,נת טירת הכרמל 9,410,ניטור תעשיה,XYLE,תקן ישראלי מותר,500,09/05/2016,0,0
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,14DIX,תקן ישראלי מומלץ,3,09/05/2016,20.2,673.3
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,BENZ,תקן ישראלי מותר,5,09/05/2016,0,0
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,CCL4,תקן ישראלי מותר,4,09/05/2016,0,0
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,CDCE,תקן ישראלי מותר,50,09/05/2016,110.2,220.4
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,CHLF,תקן ישראלי מותר,80,09/05/2016,0,0
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,DCET,תקן ישראלי מותר,4,09/05/2016,0,0
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,DCEY,תקן ישראלי מותר,10,09/05/2016,16,160
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,ETBN,תקן ישראלי מותר,300,09/05/2016,0,0
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,MTBE,תקן ישראלי מותר,40,09/05/2016,0,0
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,NAPT,תקן ישראלי מומלץ,10,09/05/2016,0,0
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,TCEY,תקן ישראלי מותר,20,09/05/2016,1720,8600
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,TDCE,תקן ישראלי מותר,50,09/05/2016,0,0
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,TECE,תקן ישראלי מותר,10,09/05/2016,0,0
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,TOLU,תקן ישראלי מותר,700,09/05/2016,0,0
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,VYCL,תקן ישראלי מותר,0.5,09/05/2016,31,6200
24214608,נת טירת הכרמל 10,410,ניטור תעשיה,XYLE,תקן ישראלי מותר,500,09/05/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,14DIX,תקן ישראלי מומלץ,3,15/05/2016,44,1466.7
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,AS,תקן ישראלי מותר,10,08/02/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,BENZ,תקן ישראלי מותר,5,15/05/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,CCL4,תקן ישראלי מותר,4,15/05/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,CD,תקן ישראלי מותר,5,08/02/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,CDCE,תקן ישראלי מותר,50,15/05/2016,781.3,1562.6
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,CHLF,תקן ישראלי מותר,80,15/05/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,CR,תקן ישראלי מותר,50,08/02/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,DCET,תקן ישראלי מותר,4,15/05/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,DCEY,תקן ישראלי מותר,10,15/05/2016,15647.7,156477
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,ETBN,תקן ישראלי מותר,300,15/05/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,MTBE,תקן ישראלי מותר,40,15/05/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,NAPT,תקן ישראלי מומלץ,10,15/05/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,NI,תקן ישראלי מותר,20,08/02/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,PB,תקן ישראלי מותר,10,08/02/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,TCEY,תקן ישראלי מותר,20,15/05/2016,2455.3,12276.5
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,TDCE,תקן ישראלי מותר,50,15/05/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,TECE,תקן ישראלי מותר,10,15/05/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,TOLU,תקן ישראלי מותר,700,15/05/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,VYCL,תקן ישראלי מותר,0.5,15/05/2016,0,0
24214609,נת טירת הכרמל 11,410,ניטור תעשיה,XYLE,תקן ישראלי מותר,500,15/05/2016,0,0
